record_id,customer_id,timestamp,hour,day_of_week,month,is_weekend,season,customer_type,age,monthly_income_usd,household_size,home_area_sqft,appliance_count,has_solar_panel,has_ev,tariff_scheme,contract_type,temperature_c,humidity_percent,peak_hour,price_per_kwh,ac_usage_hours,heater_usage_hours,washing_machine_usage,lighting_usage_hours,cooking_usage_hours,entertainment_usage_hours,ev_charging_kwh,electricity_consumption_kwh,pricing_influence_score,weather_influence_score,appliance_influence_score,household_influence_score,previous_hour_consumption_kwh,previous_day_same_hour_consumption_kwh,rolling_24h_avg_consumption_kwh,consumption_behavior_category
12566,10089,2026-06-08 13:00:00,13,0,6,0,Summer,Residential,75,4142,6,1621,25,0,0,Peak_Valley,Basic,39.72,48.98,0,0.1163,1.0,0.086,0,0.299,0.552,0.0,0.0,2.579,2.87,13.841,1.59,5.721,2.314,1.906,1.906,High_Usage
13394,10089,2026-07-13 01:00:00,1,0,7,0,Summer,Residential,35,3080,1,1257,13,0,0,Time_of_Use,Basic,26.96,62.69,0,0.1259,0.513,0.029,0,0.697,0.0,0.313,0.0,1.557,1.91,3.855,0.933,2.647,2.579,1.883,1.883,Low_Usage
534,10090,2025-01-23 05:00:00,5,3,1,0,Winter,Residential,23,738,2,1906,7,1,0,Peak_Valley,Basic,9.39,88.97,0,0.118,0.169,0.951,0,0.789,0.208,0.032,0.0,1.935,2.7,10.906,1.525,3.166,1.935,1.935,1.935,Moderate_Usage
717,10090,2025-01-30 20:00:00,20,3,1,0,Winter,Small_Commercial,24,4657,6,2691,11,0,0,Peak_Valley,Basic,5.07,87.3,1,0.2188,0.135,1.0,0,0.694,0.448,0.463,0.0,3.495,7.38,14.062,1.706,5.671,1.935,2.715,2.715,Peak_Intensive_Usage
1012,10090,2025-02-12 03:00:00,3,2,2,0,Winter,Residential,32,3633,4,2515,22,0,0,Time_of_Use,Basic,9.49,65.35,0,0.1317,0.17,0.947,0,0.62,0.106,0.293,0.0,2.406,1.33,9.65,1.498,5.675,3.495,2.612,2.612,High_Usage
1863,10090,2025-03-19 14:00:00,14,2,3,0,Spring,Residential,68,2566,6,2678,25,0,0,Dynamic_Pricing,Basic,28.87,63.03,0,0.1339,0.491,0.029,0,0.154,0.054,0.167,0.0,1.801,1.11,5.304,0.728,6.778,2.406,2.409,2.409,Moderate_Usage
2202,10090,2025-04-02 17:00:00,17,2,4,0,Spring,Small_Commercial,43,5063,1,1035,9,0,0,Peak_Valley,Green_Energy,25.98,52.74,0,0.1161,0.122,0.018,0,0.236,0.197,0.354,0.0,1.187,2.89,3.348,0.399,2.105,1.801,2.165,2.165,Low_Usage
3952,10090,2025-06-14 15:00:00,15,5,6,1,Summer,Medium_Commercial,37,6923,4,2061,12,0,0,Dynamic_Pricing,Basic,34.88,45.78,0,0.109,1.0,0.037,0,0.302,0.202,0.161,0.0,3.566,3.6,10.371,1.446,4.421,1.187,2.398,2.398,Peak_Intensive_Usage
4035,10090,2025-06-18 02:00:00,2,2,6,0,Summer,Residential,62,2390,1,1698,10,1,0,Time_of_Use,Basic,23.62,58.58,0,0.1237,0.048,0.057,0,0.561,0.099,0.0,0.0,0.835,2.13,1.286,0.323,2.848,3.566,2.175,2.175,Low_Usage
5041,10090,2025-07-30 00:00:00,0,2,7,0,Summer,Residential,44,4834,2,917,5,0,0,Time_of_Use,Basic,26.32,62.33,0,0.1323,0.441,0.04,0,0.755,0.047,0.355,0.0,1.502,1.27,3.356,0.904,2.017,0.835,2.091,2.091,Low_Usage
5753,10090,2025-08-28 16:00:00,16,3,8,0,Summer,Residential,27,5480,5,1803,17,0,0,Time_of_Use,Basic,35.55,51.96,0,0.1192,1.0,0.008,0,0.197,0.069,0.148,0.0,2.108,2.58,10.564,1.331,4.913,1.502,2.093,2.093,Moderate_Usage
6217,10090,2025-09-17 00:00:00,0,2,9,0,Autumn,Small_Commercial,40,3907,4,571,23,1,0,Peak_Valley,Basic,14.8,72.48,0,0.1207,0.14,0.378,0,0.842,0.07,0.157,0.0,1.791,2.43,6.024,0.883,3.811,2.108,2.063,2.063,Moderate_Usage
6226,10090,2025-09-17 09:00:00,9,2,9,0,Autumn,Residential,29,7153,1,910,22,0,0,Dynamic_Pricing,Basic,29.2,51.83,1,0.2155,0.392,0.02,0,0.066,0.199,0.585,0.0,1.649,7.05,5.808,0.733,3.02,1.791,2.025,2.025,Moderate_Usage
6493,10090,2025-09-28 12:00:00,12,6,9,1,Autumn,Residential,33,4127,2,1005,16,0,1,Time_of_Use,Basic,27.93,68.23,0,0.1228,0.488,0.023,0,0.235,0.651,0.149,0.0,1.702,2.22,4.859,0.965,2.985,1.649,1.998,1.998,Moderate_Usage
7054,10090,2025-10-21 21:00:00,21,1,10,0,Autumn,Residential,25,7087,5,2346,10,0,0,Flat,Basic,18.69,67.08,1,0.1454,0.14,0.061,0,0.971,0.463,0.307,0.0,2.077,0.04,2.836,0.776,4.896,1.702,2.004,2.004,Moderate_Usage
7197,10090,2025-10-27 20:00:00,20,0,10,0,Autumn,Residential,65,3831,1,1400,11,0,0,Flat,Basic,18.17,54.01,1,0.1486,0.145,0.091,0,0.565,0.574,0.621,0.0,1.956,0.36,3.172,0.812,2.63,2.077,2.001,2.001,Moderate_Usage
7447,10090,2025-11-07 06:00:00,6,4,11,0,Autumn,Residential,68,2804,7,1293,9,0,0,Time_of_Use,Green_Energy,24.73,60.09,0,0.1199,0.141,0.098,0,0.122,0.467,0.072,0.0,1.27,2.51,2.052,0.504,4.463,1.956,1.952,1.952,Low_Usage
7588,10090,2025-11-13 03:00:00,3,3,11,0,Autumn,Residential,69,1014,1,1632,20,0,0,Flat,Premium_Service,16.13,68.72,0,0.1421,0.07,0.096,0,0.752,0.198,0.269,0.0,1.434,0.29,4.839,0.553,3.582,1.27,1.92,1.92,Low_Usage
8169,10090,2025-12-07 08:00:00,8,6,12,1,Winter,Residential,74,5078,4,1785,8,0,0,Flat,Basic,14.25,54.73,1,0.1436,0.136,0.141,0,0.297,0.521,0.662,0.0,1.817,0.14,6.076,0.764,3.825,1.434,1.914,1.914,Moderate_Usage
8784,10090,2026-01-01 23:00:00,23,3,1,0,Winter,Small_Commercial,66,3323,2,2560,21,0,0,Flat,Basic,5.42,97.68,0,0.1464,0.032,1.0,1,0.853,0.101,0.149,0.0,3.595,0.14,14.319,1.87,4.94,1.817,2.007,2.007,Peak_Intensive_Usage
9226,10090,2026-01-20 09:00:00,9,1,1,0,Winter,Residential,66,2038,2,1164,8,1,1,Time_of_Use,Green_Energy,12.74,71.96,1,0.2007,0.119,0.372,0,0.066,0.139,0.788,0.0,1.294,5.57,7.543,0.803,2.504,3.595,1.969,1.969,Low_Usage
10782,10090,2026-03-26 05:00:00,5,3,3,0,Spring,Residential,54,4797,3,2660,21,0,0,Time_of_Use,Basic,19.88,71.22,0,0.1319,0.127,0.056,0,0.497,0.0,0.319,0.0,1.169,1.31,2.151,0.44,5.39,1.294,1.929,1.929,Low_Usage
11199,10090,2026-04-12 14:00:00,14,6,4,1,Spring,Residential,29,3659,5,2382,12,0,0,Time_of_Use,Basic,23.39,61.98,0,0.1268,0.172,0.026,0,0.105,0.118,0.217,0.0,1.383,1.82,1.142,0.364,5.092,1.169,1.903,1.903,Low_Usage
12586,10090,2026-06-09 09:00:00,9,1,6,0,Summer,Small_Commercial,52,7134,4,1470,16,0,0,Flat,Basic,37.19,44.79,1,0.1394,1.0,0.099,0,0.132,0.167,0.702,0.0,3.082,0.56,12.153,1.583,4.15,1.383,1.957,1.957,Peak_Intensive_Usage
12673,10090,2026-06-13 00:00:00,0,5,6,1,Summer,Residential,45,2839,4,1316,15,0,0,Flat,Basic,20.14,63.62,0,0.1407,0.007,0.043,0,0.729,0.149,0.259,0.0,1.266,0.43,1.576,0.394,3.916,3.082,1.927,1.927,Low_Usage
13494,10090,2026-07-17 05:00:00,5,4,7,0,Summer,Residential,39,5600,4,2640,14,1,0,Time_of_Use,Basic,29.57,54.97,0,0.1218,0.479,0.115,0,1.0,0.087,0.089,0.0,1.889,2.32,5.929,1.051,5.16,1.266,1.925,1.925,Moderate_Usage
14323,10090,2026-08-20 18:00:00,18,3,8,0,Summer,Residential,50,4761,6,1676,25,0,0,Flat,Basic,25.94,55.93,1,0.1491,0.134,0.096,0,0.283,0.224,0.279,0.0,1.751,0.41,3.159,0.501,5.776,1.889,1.935,1.918,Moderate_Usage
652,10091,2025-01-28 03:00:00,3,1,1,0,Winter,Medium_Commercial,44,3416,3,2067,21,1,0,Peak_Valley,Basic,10.58,69.83,0,0.1241,0.158,0.551,0,0.801,0.1,0.192,0.0,3.008,2.09,9.056,1.094,4.797,3.008,3.008,3.008,Peak_Intensive_Usage
3554,10091,2025-05-29 01:00:00,1,3,5,0,Spring,Residential,30,6523,1,2017,16,0,0,Flat,Green_Energy,15.18,57.69,0,0.1454,0.082,0.028,0,0.739,0.133,0.033,0.0,1.145,0.04,5.23,0.408,3.647,3.008,2.077,2.077,Low_Usage
4121,10091,2025-06-21 16:00:00,16,5,6,1,Summer,Medium_Commercial,26,2027,3,1187,19,1,0,Peak_Valley,Basic,33.68,57.05,0,0.1021,0.856,0.028,0,0.363,0.02,0.265,0.0,2.588,4.29,8.908,1.239,3.757,1.145,2.247,2.247,High_Usage
4933,10091,2025-07-25 12:00:00,12,4,7,0,Summer,Residential,46,2307,5,991,25,0,0,Time_of_Use,Basic,36.05,47.64,0,0.1199,1.0,0.002,0,0.112,0.512,0.391,0.0,2.092,2.51,11.155,1.528,4.741,2.588,2.208,2.208,Moderate_Usage
5460,10091,2025-08-16 11:00:00,11,5,8,1,Summer,Residential,59,5243,1,2716,23,0,0,Time_of_Use,Basic,35.52,70.51,0,0.1295,1.0,0.099,0,0.088,0.22,0.322,0.0,2.346,1.55,10.666,1.494,4.906,2.092,2.236,2.236,High_Usage
8019,10091,2025-12-01 02:00:00,2,0,12,0,Winter,Residential,63,3183,1,2471,17,0,0,Time_of_Use,Basic,7.01,73.33,0,0.1247,0.047,1.0,0,0.823,0.161,0.299,0.0,2.501,2.03,11.909,1.489,4.181,2.346,2.28,2.28,High_Usage
8625,10091,2025-12-26 08:00:00,8,4,12,0,Winter,Residential,70,6361,6,1837,21,0,0,Dynamic_Pricing,Premium_Service,12.47,77.62,1,0.2264,0.181,0.458,0,0.088,0.683,0.509,0.0,2.033,8.14,8.028,1.111,5.617,2.501,2.245,2.245,Moderate_Usage
9567,10091,2026-02-03 14:00:00,14,1,2,0,Winter,Small_Commercial,51,5382,5,1414,16,0,0,Flat,Basic,18.53,69.22,0,0.1495,0.005,0.06,0,0.192,0.287,0.011,0.0,1.527,0.45,3.063,0.238,4.444,2.033,2.155,2.155,Low_Usage
9739,10091,2026-02-10 18:00:00,18,1,2,0,Winter,Residential,69,6226,7,1130,17,0,0,Peak_Valley,Premium_Service,9.43,98.0,1,0.2153,0.125,0.935,1,0.346,0.151,0.319,0.0,2.653,7.03,11.328,1.823,4.94,1.527,2.21,2.21,High_Usage
10545,10091,2026-03-16 08:00:00,8,0,3,0,Spring,Residential,23,801,4,1619,25,0,0,Time_of_Use,Basic,25.91,61.87,1,0.2076,0.152,0.111,0,0.186,0.82,0.812,0.0,1.889,6.26,3.026,0.869,5.019,2.653,2.178,2.178,Moderate_Usage
11620,10091,2026-04-30 03:00:00,3,3,4,0,Spring,Small_Commercial,69,3989,7,2148,20,0,0,Time_of_Use,Basic,15.6,70.23,0,0.1269,0.112,0.014,0,0.692,0.0,0.262,0.0,2.026,1.81,5.312,0.422,6.198,1.889,2.164,2.164,Moderate_Usage
13600,10091,2026-07-21 15:00:00,15,1,7,0,Summer,Residential,45,2719,7,1779,6,0,0,Flat,Basic,39.79,57.33,0,0.1417,1.0,0.095,0,0.186,0.109,0.143,0.0,2.435,0.33,13.476,1.433,4.709,2.026,2.187,2.187,High_Usage
13782,10091,2026-07-29 05:00:00,5,2,7,0,Summer,Residential,59,5082,2,957,12,0,0,Peak_Valley,Basic,30.62,68.78,0,0.1123,0.743,0.046,0,0.994,0.23,0.145,0.0,1.729,3.27,6.904,1.362,2.617,2.435,2.152,2.152,Moderate_Usage
13887,10091,2026-08-02 14:00:00,14,6,8,1,Summer,Residential,48,2480,7,2201,14,0,0,Flat,Premium_Service,32.98,59.04,0,0.1478,0.97,0.112,0,0.101,0.043,0.0,0.0,2.358,0.28,8.283,1.328,5.771,1.729,2.166,2.166,High_Usage
14096,10091,2026-08-11 07:00:00,7,1,8,0,Summer,Residential,27,1294,3,956,11,0,0,Flat,Basic,33.52,70.11,1,0.1476,0.883,0.098,0,0.27,0.562,0.509,0.0,2.356,0.26,9.146,1.584,2.886,2.358,2.179,2.179,High_Usage
60,10092,2025-01-03 11:00:00,11,4,1,0,Winter,Residential,72,2514,2,1027,25,0,0,Peak_Valley,Green_Energy,16.49,78.75,0,0.0962,0.189,0.009,0,0.304,0.211,0.11,0.0,1.038,4.88,5.07,0.435,3.727,1.038,1.038,1.038,Low_Usage
409,10092,2025-01-18 00:00:00,0,5,1,1,Winter,Residential,70,6297,3,1020,16,0,0,Time_of_Use,Basic,2.31,80.31,0,0.1326,0.126,1.0,0,0.744,0.148,0.265,0.0,2.333,1.24,15.783,1.547,3.35,1.038,1.686,1.686,High_Usage
1651,10092,2025-03-10 18:00:00,18,0,3,0,Spring,Residential,55,3191,6,2542,16,0,0,Flat,Basic,21.89,73.95,1,0.1501,0.181,0.1,0,0.383,0.144,0.525,0.0,1.855,0.51,0.78,0.623,5.922,2.333,1.742,1.742,Moderate_Usage
1849,10092,2025-03-19 00:00:00,0,2,3,0,Spring,Residential,68,1063,4,809,8,0,1,Peak_Valley,Basic,13.03,68.94,0,0.1094,0.029,0.561,0,0.647,0.121,0.19,1.246,2.774,3.56,7.175,2.095,2.849,1.855,2.0,2.0,Peak_Intensive_Usage
2449,10092,2025-04-13 00:00:00,0,6,4,1,Spring,Residential,27,7175,5,542,9,0,0,Flat,Basic,14.29,83.89,0,0.1385,0.113,0.423,0,0.848,0.17,0.341,0.0,1.7,0.65,6.977,0.984,3.012,2.774,1.94,1.94,Moderate_Usage
2505,10092,2025-04-15 08:00:00,8,1,4,0,Spring,Residential,22,1061,2,2680,25,0,0,Time_of_Use,Basic,25.81,70.14,1,0.203,0.051,0.015,0,0.402,0.608,0.727,0.0,1.538,5.8,3.364,0.61,5.38,1.7,1.873,1.873,Low_Usage
4570,10092,2025-07-10 09:00:00,9,3,7,0,Summer,Residential,43,5003,5,835,18,0,0,Time_of_Use,Basic,39.68,35.23,1,0.1929,1.0,0.034,0,0.038,0.158,0.645,0.0,2.297,4.79,14.498,1.468,4.025,1.538,1.934,1.934,High_Usage
4835,10092,2025-07-21 10:00:00,10,0,7,0,Summer,Small_Commercial,26,829,7,1570,23,0,0,Flat,Basic,41.05,62.78,0,0.1456,1.0,0.116,0,0.294,0.042,0.233,0.0,2.79,0.06,14.426,1.484,5.86,2.297,2.041,2.041,Peak_Intensive_Usage
6373,10092,2025-09-23 12:00:00,12,1,9,0,Autumn,Residential,33,1370,3,2603,22,0,0,Time_of_Use,Basic,27.75,63.4,0,0.124,0.357,0.072,0,0.245,0.389,0.085,0.0,1.623,2.1,4.482,0.747,5.413,2.79,1.994,1.994,Moderate_Usage
7156,10092,2025-10-26 03:00:00,3,6,10,1,Autumn,Residential,74,960,6,1974,19,0,0,Peak_Valley,Basic,17.92,78.71,0,0.1207,0.097,0.025,0,1.0,0.089,0.222,0.0,1.441,2.43,3.995,0.532,5.594,1.623,1.939,1.939,Low_Usage
7713,10092,2025-11-18 08:00:00,8,1,11,0,Autumn,Residential,50,1321,1,2755,6,0,0,Peak_Valley,Green_Energy,27.67,52.92,1,0.2177,0.343,0.059,0,0.105,0.387,0.57,0.0,1.639,7.27,4.607,0.795,3.585,1.441,1.912,1.912,Moderate_Usage
8060,10092,2025-12-02 19:00:00,19,1,12,0,Winter,Residential,23,6586,1,1985,11,0,0,Time_of_Use,Basic,10.21,83.32,1,0.2061,0.06,0.617,0,0.778,0.546,0.9,0.0,2.212,6.11,10.008,1.386,3.215,1.639,1.937,1.937,High_Usage
8432,10092,2025-12-18 07:00:00,7,3,12,0,Winter,Residential,32,932,5,1620,7,1,0,Flat,Basic,15.52,69.71,1,0.1424,0.147,0.067,1,0.237,0.447,0.462,0.0,1.944,0.26,5.346,1.053,3.93,2.212,1.937,1.937,Moderate_Usage
9039,10092,2026-01-12 14:00:00,14,0,1,0,Winter,Residential,35,2204,1,709,21,0,0,Peak_Valley,Basic,16.6,67.53,0,0.1169,0.178,0.097,0,0.191,0.028,0.321,0.0,1.078,2.81,4.426,0.464,2.739,1.944,1.876,1.876,Low_Usage
9510,10092,2026-02-01 05:00:00,5,6,2,1,Winter,Residential,54,6424,4,1164,17,0,0,Peak_Valley,Basic,10.69,64.46,0,0.1185,0.128,0.606,0,0.878,0.119,0.212,0.0,1.909,2.65,8.705,1.152,3.924,1.078,1.878,1.878,Moderate_Usage
10367,10092,2026-03-08 22:00:00,22,6,3,1,Spring,Medium_Commercial,65,2520,6,722,16,0,0,Time_of_Use,Green_Energy,17.08,57.43,1,0.1947,0.09,0.066,0,0.923,0.0,0.342,0.0,2.596,4.97,3.819,0.54,4.102,1.909,1.923,1.923,High_Usage
11476,10092,2026-04-24 03:00:00,3,4,4,0,Spring,Residential,60,1201,7,1107,24,0,0,Peak_Valley,Basic,11.53,79.14,0,0.1104,0.089,0.42,0,1.0,0.173,0.16,0.0,1.601,3.46,8.81,0.954,5.477,2.596,1.904,1.904,Moderate_Usage
12059,10092,2026-05-18 10:00:00,10,0,5,0,Spring,Residential,24,3208,1,1856,15,0,0,Time_of_Use,Basic,31.8,51.01,0,0.1321,0.847,0.007,0,0.279,0.165,0.168,0.0,1.83,1.29,7.8,1.212,3.406,1.601,1.9,1.9,Moderate_Usage
12199,10092,2026-05-24 06:00:00,6,6,5,1,Spring,Small_Commercial,55,1032,7,2477,11,0,0,Peak_Valley,Basic,21.38,78.72,0,0.1145,0.131,0.059,0,0.349,0.432,0.263,0.0,1.913,3.05,1.401,0.554,5.807,1.83,1.901,1.901,Moderate_Usage
853,10093,2025-02-05 12:00:00,12,2,2,0,Winter,Residential,30,5936,5,2037,24,0,0,Dynamic_Pricing,Basic,16.7,84.62,0,0.1319,0.138,0.008,0,0.13,0.603,0.255,0.0,1.424,1.31,5.206,0.506,5.707,1.424,1.424,1.424,Low_Usage
1929,10093,2025-03-22 08:00:00,8,5,3,1,Spring,Residential,45,806,1,649,7,0,1,Peak_Valley,Premium_Service,28.87,56.41,1,0.2015,0.486,0.08,0,0.199,0.611,0.76,0.0,1.868,5.65,5.332,1.149,1.559,1.424,1.646,1.646,Moderate_Usage
3295,10093,2025-05-18 06:00:00,6,6,5,1,Spring,Small_Commercial,52,5351,6,901,9,0,0,Flat,Basic,25.66,53.69,0,0.1429,0.175,0.032,0,0.096,0.759,0.268,0.0,1.772,0.21,3.06,0.628,3.721,1.868,1.688,1.688,Moderate_Usage
4013,10093,2025-06-17 04:00:00,4,1,6,0,Summer,Residential,38,7079,5,1912,22,0,1,Time_of_Use,Basic,26.09,63.52,0,0.1332,0.244,0.016,0,0.749,0.366,0.0,0.457,2.047,1.18,3.244,1.108,5.422,1.772,1.778,1.778,Moderate_Usage
4070,10093,2025-06-19 13:00:00,13,3,6,0,Summer,Small_Commercial,48,3431,7,1292,24,0,0,Flat,Basic,39.02,52.69,0,0.128,1.0,0.007,0,0.109,0.857,0.348,0.0,3.185,1.7,13.131,1.653,5.662,2.047,2.059,2.059,Peak_Intensive_Usage
4707,10093,2025-07-16 02:00:00,2,2,7,0,Summer,Residential,25,7169,7,1674,9,0,0,Time_of_Use,Basic,22.56,58.41,0,0.1278,0.065,0.037,0,0.698,0.143,0.295,0.0,0.985,1.72,0.499,0.454,4.844,3.185,1.88,1.88,Low_Usage
4743,10093,2025-07-17 14:00:00,14,3,7,0,Summer,Residential,31,6200,2,1573,21,0,0,Peak_Valley,Basic,38.67,43.78,0,0.1251,1.0,0.024,0,0.109,0.118,0.23,0.0,2.266,1.99,13.314,1.36,3.953,0.985,1.935,1.935,High_Usage
5022,10093,2025-07-29 05:00:00,5,1,7,0,Summer,Residential,59,5561,1,1409,24,0,0,Flat,Basic,32.37,60.99,0,0.1528,1.0,0.078,0,0.578,0.02,0.034,0.0,2.086,0.78,7.827,1.471,3.679,2.266,1.954,1.954,Moderate_Usage
5110,10093,2025-08-01 21:00:00,21,4,8,0,Summer,Residential,30,1457,1,1087,22,0,1,Peak_Valley,Premium_Service,28.39,60.52,1,0.2157,0.568,0.008,0,0.739,0.461,0.706,1.438,3.348,7.07,4.818,2.629,3.197,2.086,2.109,2.109,Peak_Intensive_Usage
5637,10093,2025-08-23 20:00:00,20,5,8,1,Summer,Residential,71,1112,3,2116,18,0,0,Peak_Valley,Basic,30.56,60.32,1,0.2236,0.845,0.109,0,0.818,0.606,0.291,0.0,2.817,7.86,6.436,1.677,4.606,3.348,2.18,2.18,Peak_Intensive_Usage
6137,10093,2025-09-13 16:00:00,16,5,9,1,Autumn,Residential,30,4817,2,899,6,0,0,Flat,Basic,25.79,57.36,0,0.1492,0.129,0.01,0,0.089,0.096,0.135,0.0,1.04,0.42,2.974,0.262,2.079,2.817,2.076,2.076,Low_Usage
6810,10093,2025-10-11 17:00:00,17,5,10,1,Autumn,Small_Commercial,60,6209,6,1615,11,0,0,Peak_Valley,Basic,22.89,73.32,0,0.098,0.114,0.038,0,0.303,0.0,0.205,0.0,1.846,4.7,1.334,0.319,4.595,1.04,2.057,2.057,Moderate_Usage
7285,10093,2025-10-31 12:00:00,12,4,10,0,Autumn,Residential,27,6671,2,2025,14,0,0,Flat,Premium_Service,32.31,59.45,0,0.1464,1.0,0.05,0,0.412,0.68,0.302,0.0,2.684,0.14,7.76,1.71,3.845,1.846,2.105,2.105,High_Usage
7916,10093,2025-11-26 19:00:00,19,2,11,0,Autumn,Residential,22,4345,3,457,10,0,0,Time_of_Use,Green_Energy,18.92,74.27,1,0.1994,0.029,0.041,0,0.766,0.569,0.559,0.0,1.273,5.44,3.023,0.664,2.307,2.684,2.046,2.046,Low_Usage
8204,10093,2025-12-08 19:00:00,19,0,12,0,Winter,Residential,72,2761,2,866,20,0,0,Flat,Basic,10.99,77.01,1,0.1496,0.149,0.577,0,0.718,0.525,0.671,0.0,2.261,0.46,9.108,1.367,3.166,1.273,2.06,2.06,High_Usage
9216,10093,2026-01-19 23:00:00,23,0,1,0,Winter,Residential,32,5437,4,1620,15,0,0,Flat,Basic,6.46,66.25,0,0.1445,0.145,1.0,0,0.772,0.141,0.067,0.0,2.156,0.05,11.968,1.526,4.22,2.261,2.066,2.066,Moderate_Usage
9242,10093,2026-01-21 01:00:00,1,2,1,0,Winter,Residential,75,4002,1,1715,17,0,0,Peak_Valley,Basic,2.38,95.44,0,0.1109,0.138,1.0,0,0.914,0.121,0.167,0.0,2.376,3.41,16.487,1.578,3.425,2.156,2.084,2.084,High_Usage
10297,10093,2026-03-06 00:00:00,0,4,3,0,Spring,Residential,38,634,7,591,18,0,0,Time_of_Use,Basic,14.68,79.75,0,0.1294,0.067,0.272,0,0.87,0.1,0.391,0.0,1.607,1.56,6.478,0.763,4.481,2.376,2.058,2.058,Moderate_Usage
11753,10093,2026-05-05 16:00:00,16,1,5,0,Spring,Small_Commercial,54,3034,4,1765,13,0,0,Flat,Green_Energy,26.78,60.27,0,0.1452,0.372,0.002,0,0.179,0.2,0.075,0.0,1.885,0.02,3.599,0.597,4.205,1.607,2.049,2.049,Moderate_Usage
11835,10093,2026-05-09 02:00:00,2,5,5,1,Spring,Residential,39,5832,7,1522,17,0,1,Dynamic_Pricing,Premium_Service,12.6,81.39,0,0.152,0.076,0.339,0,0.364,0.263,0.125,1.263,2.786,0.7,8.12,1.887,5.332,1.885,2.086,2.086,Peak_Intensive_Usage
11902,10093,2026-05-11 21:00:00,21,0,5,0,Spring,Residential,46,3152,3,748,21,0,0,Peak_Valley,Premium_Service,15.2,76.33,1,0.222,0.152,0.037,0,0.945,0.524,0.536,0.0,1.551,7.7,5.917,0.838,3.478,2.786,2.06,2.06,Low_Usage
12031,10093,2026-05-17 06:00:00,6,6,5,1,Spring,Residential,52,673,7,2379,7,1,0,Flat,Basic,20.72,73.28,0,0.1441,0.116,0.026,0,0.14,0.756,0.254,0.0,1.697,0.09,1.624,0.559,5.389,1.551,2.044,2.044,Moderate_Usage
12463,10093,2026-06-04 06:00:00,6,3,6,0,Summer,Residential,53,7038,1,1996,22,0,0,Peak_Valley,Basic,33.28,57.49,0,0.1052,0.953,0.039,0,0.091,0.486,0.256,0.0,2.229,3.98,8.586,1.461,4.106,1.697,2.052,2.052,High_Usage
12821,10093,2026-06-19 04:00:00,4,4,6,0,Summer,Residential,42,7338,3,2553,20,0,0,Time_of_Use,Basic,29.9,67.92,0,0.1281,0.687,0.087,0,0.682,0.037,0.212,0.0,1.886,1.69,6.321,1.187,5.203,2.229,2.045,2.045,Moderate_Usage
13279,10093,2026-07-08 06:00:00,6,2,7,0,Summer,Residential,52,2682,5,2388,17,0,0,Flat,Premium_Service,30.36,66.53,0,0.1514,0.923,0.101,0,0.151,0.318,0.257,0.0,2.466,0.64,6.596,1.444,5.498,1.886,1.424,2.088,High_Usage
13357,10093,2026-07-11 12:00:00,12,5,7,1,Summer,Residential,26,3179,3,1227,24,0,0,Dynamic_Pricing,Basic,36.55,48.1,0,0.1423,1.0,0.0,0,0.416,0.406,0.312,0.0,2.599,0.27,11.507,1.557,4.197,2.466,1.868,2.119,High_Usage
13936,10093,2026-08-04 15:00:00,15,1,8,0,Summer,Residential,28,4396,6,2727,19,0,0,Time_of_Use,Premium_Service,36.27,53.42,0,0.1253,1.0,0.003,0,0.391,0.18,0.288,0.0,2.497,1.97,11.032,1.461,6.347,2.599,1.772,2.149,High_Usage
481,10094,2025-01-21 00:00:00,0,1,1,0,Winter,Small_Commercial,53,1939,6,496,12,0,0,Flat,Basic,3.22,88.66,0,0.1431,0.003,1.0,0,0.599,0.135,0.141,0.0,2.318,0.19,15.518,1.32,3.556,2.318,2.318,2.318,High_Usage
5042,10094,2025-07-30 01:00:00,1,2,7,0,Summer,Residential,29,1788,3,790,14,0,0,Peak_Valley,Basic,24.78,58.44,0,0.122,0.081,0.079,0,0.976,0.142,0.066,0.0,0.979,2.3,2.163,0.543,2.96,2.318,1.648,1.648,Low_Usage
5281,10094,2025-08-09 00:00:00,0,5,8,1,Summer,Small_Commercial,40,3662,5,1343,9,0,0,Dynamic_Pricing,Basic,25.23,66.63,0,0.1656,0.038,0.053,0,0.582,0.221,0.222,0.0,1.437,2.06,2.754,0.415,3.813,0.979,1.578,1.578,Low_Usage
6809,10094,2025-10-11 16:00:00,16,5,10,1,Autumn,Residential,47,4240,3,2145,6,0,0,Flat,Basic,24.99,55.16,0,0.1508,0.179,0.074,0,0.21,0.137,0.187,0.0,1.296,0.58,2.484,0.454,3.675,1.437,1.508,1.508,Low_Usage
7117,10094,2025-10-24 12:00:00,12,4,10,0,Autumn,Residential,70,2559,3,1080,15,0,0,Dynamic_Pricing,Green_Energy,31.39,55.14,0,0.1456,0.694,0.019,0,0.131,0.565,0.214,0.0,1.892,0.06,7.286,1.16,3.33,1.296,1.584,1.584,Moderate_Usage
9439,10094,2026-01-29 06:00:00,6,3,1,0,Winter,Residential,52,1073,7,2020,5,1,0,Peak_Valley,Green_Energy,9.5,73.14,0,0.1182,0.122,0.695,0,0.174,0.624,0.009,0.0,1.888,2.68,10.032,1.168,4.87,1.892,1.635,1.635,Moderate_Usage
